ticker;name;sector;mcap in millions usd;simfin_id
PVH;PVH CORP. /DE/;Manufacturing - Apparel & Furniture;4940.208;46764
CROX;Crocs, Inc.;Manufacturing - Apparel & Furniture;4875.4644;128143
COLM;Columbia Sportswear Co;Manufacturing - Apparel & Furniture;4875.45876;446285
UA;Under Armour, Inc.;Manufacturing - Apparel & Furniture;4399.88472;80553
HBI;Hanesbrands Inc.;Manufacturing - Apparel & Furniture;3903.45552;331419
VSCO;Victoria's Secret & Co.;Manufacturing - Apparel & Furniture;3635.45;1293027
FL;FOOT LOCKER, INC.;Manufacturing - Apparel & Furniture;3146.384414;47224
SPB;Spectrum Brands Holdings, Inc.;Manufacturing - Apparel & Furniture;2829.072;357600
MLKN;MillerKnoll, Inc.;Manufacturing - Apparel & Furniture;2512.027274;1063680
OXM;OXFORD INDUSTRIES INC;Manufacturing - Apparel & Furniture;1920.25768;185852
WWW;WOLVERINE WORLD WIDE INC /DE/;Manufacturing - Apparel & Furniture;1898.135;983819
PATK;PATRICK INDUSTRIES INC;Manufacturing - Apparel & Furniture;1446.5061;745754
LZB;LA-Z-BOY INC;Manufacturing - Apparel & Furniture;1347.54403;63005
JELD;JELD-WEN Holding, Inc.;Manufacturing - Apparel & Furniture;1214.089566;1077371
GIII;G III APPAREL GROUP LTD /DE/;Manufacturing - Apparel & Furniture;1196.55872;183672
SNBR;Sleep Number Corp;Manufacturing - Apparel & Furniture;1138.92135;925649
CAL;CALERES INC;Manufacturing - Apparel & Furniture;1093.48542;49132
AMWD;AMERICAN WOODMARK CORP;Manufacturing - Apparel & Furniture;905.915366;77084
ETD;ETHAN ALLEN INTERIORS INC;Manufacturing - Apparel & Furniture;671.7242;993675
LOVE;Lovesac Co;Manufacturing - Apparel & Furniture;586.058467;1207326
FOSL;Fossil Group, Inc.;Manufacturing - Apparel & Furniture;295.407;419656
CSPR;Casper Sleep Inc.;Manufacturing - Apparel & Furniture;281.022545;1011102
PRPL;Purple Innovation, Inc.;Manufacturing - Apparel & Furniture;275.90445;978141
RCKY;ROCKY BRANDS, INC.;Manufacturing - Apparel & Furniture;217.248;1300071
LCUT;LIFETIME BRANDS, INC;Manufacturing - Apparel & Furniture;213.4044;276271
BSET;BASSETT FURNITURE INDUSTRIES INC;Manufacturing - Apparel & Furniture;204.954081;675839
HOFT;HOOKER FURNITURE CORP;Manufacturing - Apparel & Furniture;199.23014;985052
VRA;Vera Bradley, Inc.;Manufacturing - Apparel & Furniture;157.80576;49797
FLXS;FLEXSTEEL INDUSTRIES INC;Manufacturing - Apparel & Furniture;117.2691;248318
VNCE;VINCE HOLDING CORP.;Manufacturing - Apparel & Furniture;91.395693;198318
CRWS;CROWN CRAFTS INC;Manufacturing - Apparel & Furniture;66.86575;256343
DRTT;DIRTT ENVIRONMENTAL SOLUTIONS LTD;Manufacturing - Apparel & Furniture;60.2161;963028
FORD;FORWARD INDUSTRIES INC;Manufacturing - Apparel & Furniture;17.908909;257294
EFOI;ENERGY FOCUS, INC/DE;Manufacturing - Apparel & Furniture;5.44616;807596
SQBG;Sequential Brands Group, Inc.;Manufacturing - Apparel & Furniture;0;137237
ABT;ABBOTT LABORATORIES;Medical Devices;196158.064637;63877
MDT;Medtronic plc;Medical Devices;127486.656;73420
SYK;STRYKER CORP;Medical Devices;84799.728;105030
ISRG;INTUITIVE SURGICAL INC;Medical Devices;83691.551;103498
EW;Edwards Lifesciences Corp;Medical Devices;63505.652;108955
BSX;BOSTON SCIENTIFIC CORP;Medical Devices;60547.795;239516
WST;WEST PHARMACEUTICAL SERVICES INC;Medical Devices;24844.392;1167256
ZBH;Zimmer Biomet Holdings;Medical Devices;24338.752;378249
STJ;St Jude Medical;Medical Devices;23082.266193;378218
ALGN;Align Technology Inc;Medical Devices;22659.2908;445691
VAR;VARIAN MEDICAL SYSTEMS INC;Medical Devices;16261.898618;361284
FRE.DE;Fresenius;Medical Devices;14138.06325;849704
ABMD;Abiomed Inc;Medical Devices;13267.794;445587
TFX;Teleflex Inc;Medical Devices;11871.11211;448874
MASI;MASIMO CORP;Medical Devices;9129.582;350340
GMED;GLOBUS MEDICAL INC;Medical Devices;6750.99726;617302
NVST;Envista Holdings Corp;Medical Devices;6653.444;1234782
PEN;Penumbra Inc;Medical Devices;6409.903325;920930
IART;Integra Lifesciences Holdings Corp;Medical Devices;4640.7744;447419
NARI;Inari Medical, Inc.;Medical Devices;3970.630592;1253259
HAE;HAEMONETICS CORP;Medical Devices;3909.41568;1057790
MMSI;MERIT MEDICAL SYSTEMS INC;Medical Devices;3589.67412;1173714
TNDM;TANDEM DIABETES CARE INC;Medical Devices;3458.39325;693227
LIVN;LivaNova PLC;Medical Devices;3375.85;678892
NUVA;NUVASIVE INC;Medical Devices;2704.10356;110456
INMD;InMode Ltd.;Medical Devices;2680.38114;1329301
ITGR;Integer Holdings Corp;Medical Devices;2499.8805;101027
SPNC;SPECTRANETICS CORP;Medical Devices;1687.820002;114601
ESTA;ESTABLISHMENT LABS HOLDINGS INC.;Medical Devices;1636.120609;1253256
BFLY;Butterfly Network, Inc.;Medical Devices;1571.266925;1253249
KTWO;K2M GROUP HOLDINGS, INC.;Medical Devices;1202.767775;350257
NTUS;Natus Medical Inc;Medical Devices;1114.01504;497305
CUTR;CUTERA INC;Medical Devices;979.319;1253252
VREX;Varex Imaging Corp;Medical Devices;915.306;1253254
HNGR;HANGER, INC.;Medical Devices;727.071489;626019
VRAY;ViewRay, Inc.;Medical Devices;684.288445;1253251
CSII;Cardiovascular Systems Inc;Medical Devices;678.007035;178927
MDXG;MIMEDX GROUP, INC.;Medical Devices;476.302589;693702
AXGN;AxoGen, Inc.;Medical Devices;469.499829;822853
ZYXI;ZYNEX INC;Medical Devices;372.9696;171401
SPNE;SeaSpine Holdings Corp;Medical Devices;273.91415;147451
ARAY;ACCURAY INC;Medical Devices;258.76602;173115
TCMD;TACTILE SYSTEMS TECHNOLOGY INC;Medical Devices;215.266579;201913
FONR;FONAR CORP;Medical Devices;99.427366;512339
ELMD;Electromed, Inc.;Medical Devices;80.205607;187864
EAR;Eargo, Inc.;Medical Devices;79.515884;1253401
RWLK;ReWalk Robotics Ltd.;Medical Devices;68.798914;908640
MGCD;MGC DIAGNOSTICS Corp;Medical Devices;48.632241;55248
ACRX;ACELRX PHARMACEUTICALS INC;Medical Devices;47.08449;113247
IRIX;IRIDEX CORP;Medical Devices;45.69696;1241345
NURO;NeuroMetrix, Inc.;Medical Devices;24.263937;922227
SRGA;SURGALIGN HOLDINGS, INC.;Medical Devices;20.620959;1093872
STRR;STAR EQUITY HOLDINGS, INC.;Medical Devices;15.53279;641822
NSPR;InspireMD, Inc.;Medical Devices;14.522499;143799
SINT;Sintx Technologies, Inc.;Medical Devices;13.594107;498391
DYNT;DYNATRONICS CORP;Medical Devices;10.990659;286288
AVGR;Avinger Inc;Medical Devices;10.09254;896087
VIVE;VIVEVE MEDICAL, INC.;Medical Devices;8.938277;981944
MICR;MICRON SOLUTIONS INC /DE/;Medical Devices;8.371034;706150
AHPI;ALLIED HEALTHCARE PRODUCTS INC;Medical Devices;8.267886;262963
THMO;ThermoGenesis Holdings, Inc.;Medical Devices;2.952;258731
RSLS;ReShape Lifesciences Inc.;Medical Devices;2.836615;794492
TMO;THERMO FISHER SCIENTIFIC INC.;Medical Diagnostics & Research;236027.12;372802
DHR;DANAHER CORP /DE/;Medical Diagnostics & Research;215023.488;89750
IQV;IQVIA HOLDINGS INC.;Medical Diagnostics & Research;46078.893;744724
A;AGILENT TECHNOLOGIES INC;Medical Diagnostics & Research;39698.23;45846
DXCM;DEXCOM INC;Medical Diagnostics & Research;35635.075;352596
IDXX;Idexx Laboratories Inc;Medical Diagnostics & Research;32264.8784;447447
LH;Laboratory Corp. of America Holding;Medical Diagnostics & Research;23919.545;378177
ICLR;ICON PLC;Medical Diagnostics & Research;20070.540951;1253239
PKI;PerkinElmer;Medical Diagnostics & Research;19731.4683;378197
DGX;QUEST DIAGNOSTICS INC;Medical Diagnostics & Research;16442.01;341807
BIO;BIO RAD LABORATORIES INC;Medical Diagnostics & Research;15909.10218;130356
RGEN;REPLIGEN CORP;Medical Diagnostics & Research;13993.527565;933166
CRL;CHARLES RIVER LABORATORIES INTERNATIONAL INC;Medical Diagnostics & Research;11593.74276;187129
XLRN;ACCELERON PHARMA INC;Medical Diagnostics & Research;10823.294268;1291790
PRAH;PRA Health Sciences, Inc.;Medical Diagnostics & Research;10704.848034;1054949
SWAV;Shockwave Medical, Inc.;Medical Diagnostics & Research;10387.016814;1253257
BRKR;BRUKER CORP;Medical Diagnostics & Research;9051.75;1253240
OGN;Organon & Co.;Medical Diagnostics & Research;7920.28124;1243189
EXAS;EXACT SCIENCES CORP;Medical Diagnostics & Research;7250.32404;41775
SYNH;Syneos Health;Medical Diagnostics & Research;7071.94228;336622
MEDP;Medpace Holdings, Inc.;Medical Diagnostics & Research;5891.63076;989058
LNTH;Lantheus Holdings, Inc.;Medical Diagnostics & Research;5726.03812;179201
GH;Guardant Health, Inc.;Medical Diagnostics & Research;5425.83899;882847
NTRA;Natera, Inc.;Medical Diagnostics & Research;5323.43448;149288
PRXL;PAREXEL INTERNATIONAL CORP;Medical Diagnostics & Research;4502.236505;210352
PGNY;Progyny, Inc.;Medical Diagnostics & Research;4175.210001;1234786
QDEL;QUIDEL CORP /DE/;Medical Diagnostics & Research;3705.60492;1055094
GDRX;GoodRx Holdings, Inc.;Medical Diagnostics & Research;3012.70685;1243191
PCRX;Pacira BioSciences, Inc.;Medical Diagnostics & Research;2577.3842;982111
GHDX;GENOMIC HEALTH INC;Medical Diagnostics & Research;2384.557217;776327
NEOG;NEOGEN CORP;Medical Diagnostics & Research;2361.51012;965693
MYGN;MYRIAD GENETICS INC;Medical Diagnostics & Research;2148.888605;748224
ABAX;ABAXIS INC;Medical Diagnostics & Research;1898.293;36105
OPK;OPKO HEALTH, INC.;Medical Diagnostics & Research;1845.501032;1253386
PACB;PACIFIC BIOSCIENCES OF CALIFORNIA, INC.;Medical Diagnostics & Research;1795.992;81196
SIGA;SIGA TECHNOLOGIES INC;Medical Diagnostics & Research;1767.537059;1241827
VCYT;VERACYTE, INC.;Medical Diagnostics & Research;1724.73919;1252953
NEO;NEOGENOMICS INC;Medical Diagnostics & Research;1498.74144;778404
RDNT;RadNet, Inc.;Medical Diagnostics & Research;1283.76997;143984
TMDX;TransMedics Group, Inc.;Medical Diagnostics & Research;1231.212037;963380
CDNA;CareDx, Inc.;Medical Diagnostics & Research;1199.712249;171003
HSKA;HESKA CORP;Medical Diagnostics & Research;966.07915;1253403
CERS;CERUS CORP;Medical Diagnostics & Research;891.79776;1253026
OXFD;Oxford Immunotec Global PLC;Medical Diagnostics & Research;570.900356;124252
SRDX;SURMODICS INC;Medical Diagnostics & Research;542.11668;366154
SOLY;Soliton, Inc.;Medical Diagnostics & Research;487.649964;987539
ARA;American Renal Associates Holdings, Inc.;Medical Diagnostics & Research;397.660758;84598
ZOM;Zomedica Corp.;Medical Diagnostics & Research;322.903045;1164823
OSUR;ORASURE TECHNOLOGIES INC;Medical Diagnostics & Research;316.976;1253129
FLDM;FLUIDIGM CORP;Medical Diagnostics & Research;284.37892;1253027
SDC;SmileDirectClub, Inc.;Medical Diagnostics & Research;240.428616;969099
VYGR;Voyager Therapeutics, Inc.;Medical Diagnostics & Research;232.85443;1170785
ENZ;ENZO BIOCHEM INC;Medical Diagnostics & Research;131.5251;50379
DRIO;DarioHealth Corp.;Medical Diagnostics & Research;131.416471;1253255
CRDF;Cardiff Oncology, Inc.;Medical Diagnostics & Research;119.95762;798464
PTN;PALATIN TECHNOLOGIES INC;Medical Diagnostics & Research;76.248574;642335
ISR;Isoray, Inc.;Medical Diagnostics & Research;58.20155;998412
PMD;PSYCHEMEDICS CORP;Medical Diagnostics & Research;35.9996;512201
CNTG;Centogene N.V.;Medical Diagnostics & Research;35.830582;1253237
PRPO;Precipio, Inc.;Medical Diagnostics & Research;30.429669;778232
TTOO;T2 Biosystems, Inc.;Medical Diagnostics & Research;26.587613;728864
ONVO;ORGANOVO HOLDINGS, INC.;Medical Diagnostics & Research;26.394233;53151
QTNT;Quotient Ltd;Medical Diagnostics & Research;24.056123;1253244
HTGM;HTG MOLECULAR DIAGNOSTICS, INC;Medical Diagnostics & Research;11.002456;702606
ALR;ALERE INC.;Medical Diagnostics & Research;10.421705;139220
MCK;MCKESSON CORP;Medical Distribution;54543.256;380928
ABC;AMERISOURCEBERGEN CORP;Medical Distribution;31888.3841;187024
CAH;CARDINAL HEALTH INC;Medical Distribution;19148.22;159950
HSIC;Henry Schein;Medical Distribution;10882.6575;378104
PDCO;PATTERSON COMPANIES, INC.;Medical Distribution;2951.57328;196179
PBH;Prestige Brands Holdings, Inc.;Medical Distribution;2827.35;641370
OMI;OWENS & MINOR INC/VA/;Medical Distribution;2508.28058;347188
BDX;BECTON DICKINSON & CO;Medical Instruments & Equipment;76232.9493;71373
ILMN;ILLUMINA INC;Medical Instruments & Equipment;34513.31;86933
RMD;RESMED INC;Medical Instruments & Equipment;34468.239;129653
BAX;BAXTER INTERNATIONAL INC;Medical Instruments & Equipment;31167.36;254808
MTD;METTLER TOLEDO INTERNATIONAL INC/;Medical Instruments & Equipment;30876.088918;334921
BCR;BARD C R INC /NJ/;Medical Instruments & Equipment;24144.869301;71733
STE;STERIS plc;Medical Instruments & Equipment;21264.42254;749030
WAT;Waters Corporation;Medical Instruments & Equipment;19819.8152;378240
PODD;INSULET CORP;Medical Instruments & Equipment;18629.71516;349262
HOLX;HOLOGIC INC;Medical Instruments & Equipment;18267.5746;362221
COO;COOPER COMPANIES INC;Medical Instruments & Equipment;16627.411;186450
HRC;Hill-Rom Holdings, Inc.;Medical Instruments & Equipment;10276.79736;357864
NVCR;Novocure Ltd;Medical Instruments & Equipment;8689.337876;440850
XRAY;Dentsply Sirona;Medical Instruments & Equipment;8040.108;378126
STAA;STAAR SURGICAL CO;Medical Instruments & Equipment;4886.11467;849329
VWR;VWR Corp;Medical Instruments & Equipment;4384.665331;1071165
ICUI;ICU MEDICAL INC/DE;Medical Instruments & Equipment;4279.47476;550676
CMD;CANTEL MEDICAL CORP;Medical Instruments & Equipment;3400.793299;52478
SILK;Silk Road Medical Inc;Medical Instruments & Equipment;1678.789613;963382
AVNS;Avanos Medical, Inc.;Medical Instruments & Equipment;1345.212;536304
BLFS;BIOLIFE SOLUTIONS INC;Medical Instruments & Equipment;1056.46774;148798
UTMD;UTAH MEDICAL PRODUCTS INC;Medical Instruments & Equipment;345.4706;515633
IVTY;Invuity, Inc.;Medical Instruments & Equipment;177.90448;103578
INFU;InfuSystem Holdings, Inc;Medical Instruments & Equipment;163.848067;371010
MYMD;MyMD Pharmaceuticals, Inc.;Medical Instruments & Equipment;150.235219;592461
LAKE;LAKELAND INDUSTRIES INC;Medical Instruments & Equipment;121.093875;243284
SPAN;SPAN AMERICA MEDICAL SYSTEMS INC;Medical Instruments & Equipment;82.641194;164268
PDEX;PRO DEX INC;Medical Instruments & Equipment;64.47291;246198
AUGX;Augmedix, Inc.;Medical Instruments & Equipment;64.355683;1295830
CFMS;ConforMIS Inc;Medical Instruments & Equipment;63.103696;613117
BMRA;BIOMERICA INC;Medical Instruments & Equipment;39.791798;245138
MBOT;Microbot Medical Inc.;Medical Instruments & Equipment;36.606885;705845
NEPH;NEPHROS INC;Medical Instruments & Equipment;17.199577;138152
REMI;REMEDENT, INC.;Medical Instruments & Equipment;3.399315;76840
VLRX;Valeritas Holdings Inc.;Medical Instruments & Equipment;0.249945;867483
RIO;RIO TINTO PLC;Metals & Mining;397613.992;1301815
FCX;Freeport-McMoran Cp & Gld;Metals & Mining;44887.7;378154
SCCO;SOUTHERN COPPER CORP/;Metals & Mining;38129.292;1300946
NEM;NEWMONT MINING CORP /DE/;Metals & Mining;36563.7;103736
CLF;CLEVELAND-CLIFFS INC.;Metals & Mining;10242.86;754906
AA;Alcoa Corp;Metals & Mining;9774.08;367153
RGLD;ROYAL GOLD INC;Metals & Mining;6670.275077;1054412
BTU;PEABODY ENERGY CORP;Metals & Mining;3374.986;918412
ARCH;ARCH COAL INC;Metals & Mining;2600.12276;646016
HL;HECLA MINING CO/DE/;Metals & Mining;2448.88054;896570
MTRN;MATERION Corp;Metals & Mining;1980.50601;739542
CRS;CARPENTER TECHNOLOGY CORP;Metals & Mining;1897.83;993068
HCC;WARRIOR MET COAL, INC.;Metals & Mining;1743.84288;1253797
CMP;COMPASS MINERALS INTERNATIONAL INC;Metals & Mining;1501.75138;638470
SLCA;U.S. SILICA HOLDINGS, INC.;Metals & Mining;1116.00824;534435
CDE;Coeur Mining, Inc.;Metals & Mining;825.228;529633
CENX;CENTURY ALUMINUM CO;Metals & Mining;817.215;1334621
MUX;McEwen Mining Inc.;Metals & Mining;158.40952;809890
HP;Helmerich & Payne, Inc.;Oil & Gas - Drilling;4294.73831;360878
PTEN;PATTERSON UTI ENERGY INC;Oil & Gas - Drilling;3071.86009;345674
RSPP;RSP Permian Inc;Oil & Gas - Drilling;2440.082222;448551
RIG;Transocean Ltd.;Oil & Gas - Drilling;2359.72;350729
NE;Noble Corp plc;Oil & Gas - Drilling;2027.0367;134105
RDC;ROWAN COMPANIES PLC;Oil & Gas - Drilling;1391.330448;252069
NBR;NABORS INDUSTRIES LTD;Oil & Gas - Drilling;1121.14026;1249671
ATW;ATWOOD OCEANICS INC;Oil & Gas - Drilling;735.392107;412984
VALPQ;Valaris plc;Oil & Gas - Drilling;13.981137;822750
COP;ConocoPhillips;Oil & Gas - E&P;130323.193;378120
EOG;EOG RESOURCES INC;Oil & Gas - E&P;65422.62;100699
OXY;OCCIDENTAL PETROLEUM CORP /DE/;Oil & Gas - E&P;59477.115;334205
PXD;Pioneer Natural Resources;Oil & Gas - E&P;55447.04;378199
DVN;DEVON ENERGY CORP/DE;Oil & Gas - E&P;41708.48;122079
APC;ANADARKO PETROLEUM CORP;Oil & Gas - E&P;36563.53581;67564
HES;Hess Corporation;Oil & Gas - E&P;34512.791211;378163
CLR;CONTINENTAL RESOURCES, INC;Oil & Gas - E&P;24253.475745;101392
FANG;Diamondback Energy, Inc.;Oil & Gas - E&P;22175.4263;896740
EQT;EQT Corporation;Oil & Gas - E&P;17655.76098;378136
MRO;Marathon Oil Corp.;Oil & Gas - E&P;16204.15;378185
CXO;Concho Resources;Oil & Gas - E&P;12877.584384;378119
AR;ANTERO RESOURCES Corp;Oil & Gas - E&P;12729.33435;466098
ECA;ENCANA CORP;Oil & Gas - E&P;12552.022415;897579
OVV;Ovintiv Inc.;Oil & Gas - E&P;12434.994;980326
APA;APACHE CORP;Oil & Gas - E&P;11328.02;254576
CHK;Chesapeake Energy;Oil & Gas - E&P;10782.52;378111
XEC;Cimarex Energy;Oil & Gas - E&P;8965.799011;378115
COG;Cabot Oil & Gas;Oil & Gas - E&P;8887.089393;378102
SWN;SOUTHWESTERN ENERGY CO;Oil & Gas - E&P;8371.318185;401903
RRC;RANGE RESOURCES CORP;Oil & Gas - E&P;8149.67724;110931
MTDR;Matador Resources Co;Oil & Gas - E&P;6723.60379;1333935
NFG;National Fuel Gas Co;Oil & Gas - E&P;6609.544272;448011
MUR;MURPHY OIL CORP /DE;Oil & Gas - E&P;5296.57804;333627
WPX;WPX Energy Inc;Oil & Gas - E&P;5290.612717;449237
SM;SM Energy Co;Oil & Gas - E&P;4926.3831;978928
DEN;DENBURY INC;Oil & Gas - E&P;4083.6273;919129
NBL;NOBLE ENERGY INC;Oil & Gas - E&P;4058.843743;249388
CRC;California Resources Corp;Oil & Gas - E&P;3542.006;822165
NFX;NEWFIELD EXPLORATION CO /DE/;Oil & Gas - E&P;3419.803237;123505
CNX;CNX Resources Corp;Oil & Gas - E&P;3409.513624;976576
KOS;Kosmos Energy Ltd.;Oil & Gas - E&P;2742.18224;998443
CPE;CALLON PETROLEUM CO;Oil & Gas - E&P;2409.79853;628030
GPOR;GULFPORT ENERGY CORP;Oil & Gas - E&P;1875.03594;785453
BCEI;Bonanza Creek Energy, Inc.;Oil & Gas - E&P;1731.320276;960881
TALO;TALOS ENERGY INC.;Oil & Gas - E&P;1510.9578;1333936
LINE;LINN ENERGY, INC.;Oil & Gas - E&P;1353.249821;640898
ESTE;EARTHSTONE ENERGY INC;Oil & Gas - E&P;1146.623863;638141
SYRG;SRC Energy Inc.;Oil & Gas - E&P;974.25312;786501
CRZO;CARRIZO OIL & GAS INC;Oil & Gas - E&P;725.139095;628031
REN;Resolute Energy Corp;Oil & Gas - E&P;716.000322;637543
SGY;STONE ENERGY CORP;Oil & Gas - E&P;709.753898;123623
SD;SANDRIDGE ENERGY INC;Oil & Gas - E&P;697.64799;849174
PVAC;PENN VIRGINIA CORP;Oil & Gas - E&P;522.607877;359467
EGY;VAALCO ENERGY INC /DE/;Oil & Gas - E&P;292.85725;699964
REI;RING ENERGY, INC.;Oil & Gas - E&P;281.541099;942590
EPM;EVOLUTION PETROLEUM CORP;Oil & Gas - E&P;221.054102;516432
PHX;PANHANDLE OIL & GAS INC;Oil & Gas - E&P;104.88403;371566
UPL;ULTRA PETROLEUM CORP;Oil & Gas - E&P;27.697608;700786
EPE;EP Energy Corp;Oil & Gas - E&P;15.289184;716965
XCO;EXCO RESOURCES INC;Oil & Gas - E&P;13.843759;470616
CIE;Cobalt International Energy, Inc.;Oil & Gas - E&P;11.368343;546550
LGCY;Legacy Reserves Inc.;Oil & Gas - E&P;4.592427;795422
AREX;Approach Resources Inc;Oil & Gas - E&P;0.936304;919131
XOM;EXXON MOBIL CORP;Oil & Gas - Integrated;387781.710202;121214
CVX;CHEVRON CORP;Oil & Gas - Integrated;304640.22623;248396
IMO;IMPERIAL OIL LTD;Oil & Gas - Integrated;31073.1356;702831
QEP;QEP RESOURCES, INC.;Oil & Gas - Integrated;988.262174;504259
TUSK;MAMMOTH ENERGY SERVICES, INC.;Oil & Gas - Integrated;175.66875;825691
AE;ADAMS RESOURCES & ENERGY, INC.;Oil & Gas - Integrated;127.54434;191518
ENB;ENBRIDGE INC;Oil & Gas - Midstream;87416.56;1300947
EPD;ENTERPRISE PRODUCTS PARTNERS L P;Oil & Gas - Midstream;59415.162725;469948
KMI;KINDER MORGAN, INC.;Oil & Gas - Midstream;42242.25;88392
WMB;WILLIAMS COMPANIES INC;Oil & Gas - Midstream;41765.3808;344928
LNG;CHENIERE ENERGY INC;Oil & Gas - Midstream;40900.608;260533
ET;Energy Transfer LP;Oil & Gas - Midstream;31921.36;767563
OKE;ONEOK INC /NEW/;Oil & Gas - Midstream;28271.9322;334076
CQP;Cheniere Energy Partners, L.P.;Oil & Gas - Midstream;24040.28;704562
TRGP;Targa Resources Corp.;Oil & Gas - Midstream;15542.794;625570
WES;Western Gas Equity Partners, LP;Oil & Gas - Midstream;11405.6641;745556
MMP;MAGELLAN MIDSTREAM PARTNERS LP;Oil & Gas - Midstream;11160.218;918211
PAA;PLAINS ALL AMERICAN PIPELINE LP;Oil & Gas - Midstream;8220.42;980332
ANDX;ANDEAVOR LOGISTICS LP;Oil & Gas - Midstream;7901.931383;904346
CQH;Cheniere Energy Partners LP Holdings, LLC;Oil & Gas - Midstream;7430.619;704560
BPL;BUCKEYE PARTNERS, L.P.;Oil & Gas - Midstream;6381.667978;669884
DTM;DT Midstream, Inc.;Oil & Gas - Midstream;5545.745;1234768
EQM;EQM Midstream Partners, LP;Oil & Gas - Midstream;4295.807011;1071166
ETRN;Equitrans Midstream Corp;Oil & Gas - Midstream;4138.33015;980328
EEP;ENBRIDGE ENERGY PARTNERS LP;Oil & Gas - Midstream;3405.573457;569369
ENBL;Enable Midstream Partners, LP;Oil & Gas - Midstream;3072.85628;998439
SHLX;Shell Midstream Partners, L.P.;Oil & Gas - Midstream;1957.278;909105
HEP;HOLLY ENERGY PARTNERS LP;Oil & Gas - Midstream;1883.6152;967503
BPMP;BP Midstream Partners LP;Oil & Gas - Midstream;1793.128;960880
GEL;GENESIS ENERGY LP;Oil & Gas - Midstream;1356.951943;767446
SEMG;SemGroup Corp;Oil & Gas - Midstream;1195.683457;733959
GLP;GLOBAL PARTNERS LP;Oil & Gas - Midstream;951.00184;861498
PUMP;ProPetro Holding Corp.;Oil & Gas - Midstream;893.30252;1145424
OMP;Oasis Midstream Partners LP;Oil & Gas - Midstream;858.330358;914862
CNNX;CONE Midstream Partners LP;Oil & Gas - Midstream;500.147525;208611
ALTM;Altus Midstream Co;Oil & Gas - Midstream;289.34104;1249012
SMLP;Summit Midstream Partners, LP;Oil & Gas - Midstream;162.656;890067
MPC;Marathon Petroleum Corp;Oil & Gas - Refining & Marketing;54510.6;353184
VLO;VALERO ENERGY CORP/TX;Oil & Gas - Refining & Marketing;46230.48;410846
PSX;Phillips 66;Oil & Gas - Refining & Marketing;43168.74368;353084
ANDV;Andeavor;Oil & Gas - Refining & Marketing;23197.839005;378224
UGI;UGI CORP /PA/;Oil & Gas - Refining & Marketing;8817.4705;1070710
HFC;HollyFrontier Corp;Oil & Gas - Refining & Marketing;5915.23089;684316
PBF;PBF Energy Inc.;Oil & Gas - Refining & Marketing;4123.124036;546186
REGI;Renewable Energy Group, Inc.;Oil & Gas - Refining & Marketing;2931.243258;760763
DK;Delek US Holdings, Inc.;Oil & Gas - Refining & Marketing;1925.200403;823947
INT;WORLD FUEL SERVICES CORP;Oil & Gas - Refining & Marketing;1711.744;344219
CLNE;Clean Energy Fuels Corp.;Oil & Gas - Refining & Marketing;1710.516691;260313
NS;NuStar Energy L.P.;Oil & Gas - Refining & Marketing;1670.042545;998422
ALJ;Alon USA Energy, Inc.;Oil & Gas - Refining & Marketing;957.40782;344561
SRLP;Sprague Resources LP;Oil & Gas - Refining & Marketing;496.357629;918357
NGL;NGL Energy Partners LP;Oil & Gas - Refining & Marketing;212.937984;36205
FGP;FERRELLGAS PARTNERS L P;Oil & Gas - Refining & Marketing;83.551292;825012
SLB;SCHLUMBERGER LIMITED/NV;Oil & Gas - Services;50310.12;353500
HAL;Halliburton Co.;Oil & Gas - Services;25501.84;378158
BKR;Baker Hughes Company;Oil & Gas - Services;25085.06;679135
BHI;BAKER HUGHES Holdings LLC;Oil & Gas - Services;24571.68;71832
NOV;National Oilwell Varco Inc.;Oil & Gas - Services;6828.9;378193
FTI;TechnipFMC plc;Oil & Gas - Services;3807.524;637893
FTI_old;FMC Technologies Inc.;Oil & Gas - Services;2554.152472;378150
WFRD;Weatherford International plc;Oil & Gas - Services;1657.14;117829
RES;RPC Inc;Oil & Gas - Services;1565.76495;448466
DNOW;NOW Inc.;Oil & Gas - Services;1182.15;558120
AROC;Archrock, Inc.;Oil & Gas - Services;1162.2016;998457
OII;OCEANEERING INTERNATIONAL INC;Oil & Gas - Services;900.29888;638114
TDW;TIDEWATER INC;Oil & Gas - Services;821.8848;419436
DRQ;DRIL-QUIP INC;Oil & Gas - Services;805.77984;113753
MRC;MRC GLOBAL INC.;Oil & Gas - Services;771.375;558197
LPG;DORIAN LPG LTD.;Oil & Gas - Services;589.983068;976577
BOOM;DMC Global Inc.;Oil & Gas - Services;464.993136;953277
FMSA;FAIRMOUNT SANTROL HOLDINGS INC.;Oil & Gas - Services;253.482085;645665
TESO;TESCO CORP;Oil & Gas - Services;172.998243;141183
MTRX;MATRIX SERVICE CO;Oil & Gas - Services;149.52691;182638
FET;FORUM ENERGY TECHNOLOGIES, INC.;Oil & Gas - Services;145.122;124637
MDR;MCDERMOTT INTERNATIONAL INC;Oil & Gas - Services;135.1;638112
NINE;Nine Energy Service, Inc.;Oil & Gas - Services;86.63951;1249670
GEOS;GEOSPACE TECHNOLOGIES CORP;Oil & Gas - Services;61.554404;357500
SDPI;Superior Drilling Products, Inc.;Oil & Gas - Services;24.757018;745554
